id,name,sectype,currency,exchange,minvol,maxvol,meanvol,medianvol
589,ASHX,,,,0.102725,0.551485,0.292814,0.301159
590,ASIX,,,,0.205918,1.8147,0.533502,0.429847
591,ASLN,,,,0.37413,6.14486,1.17608,0.818372
592,ASM,,,,0.281871,1.53856,0.70076,0.668167
593,ASMB,,,,0.204614,2.91047,0.713796,0.620554
594,ASML,,,,0.118141,3.12297,0.455447,0.355981
595,ASND,,,,0.179842,1.70523,0.454136,0.389498
596,ASO,,,,0.439806,0.559964,0.516239,0.511783
597,ASP.W,,,,,,,
598,ASPL,,,,,,,
599,ASPN,,,,0.148738,1.27276,0.562258,0.512532
600,ASPS,,,,0.0773902,2.48395,0.53966,0.410476
601,ASPU,,,,0.287575,2.62091,0.777665,0.651608
602,ASR,,,,0.113929,1.16516,0.327301,0.292343
603,ASRT,,,,0.182924,3.35514,0.731093,0.62486
604,ASRV,,,,0.0678323,3.15765,0.423061,0.308331
605,ASRVP,,,,0.032146,4.02313,0.359956,0.270473
606,ASTC,,,,0.240195,4.2294,0.957378,0.74645
607,ASTE,,,,0.130376,2.04397,0.455732,0.394273
608,ASUR,,,,0.157501,9.784,0.805251,0.668225
609,ASX,,,,0.172337,1.23519,0.46406,0.417773
610,ASYS,,,,0.1949,3.16555,0.71731,0.631023
611,AT,,,,0.0985783,1.489,0.392321,0.348345
612,ATA.U,,,,,,,
613,ATAX,,,,0.0494382,1.49592,0.296186,0.254864
614,ATC-D,,,,,,,
615,ATC-E,,,,,,,
616,ATC-G,,,,,,,
617,ATC-H,,,,,,,
618,ATC-I,,,,,,,
619,ATCO,,,,0.0816548,1.967,0.41974,0.35689
620,ATCX,,,,0.0194382,2.10137,0.626978,0.713672
621,ATEC,,,,0.230475,10.6274,0.790877,0.573998
622,ATEN,,,,0.141008,1.6339,0.485565,0.420813
623,ATEX,,,,0.177332,1.41283,0.50501,0.477411
624,ATGE,,,,0.118731,1.9903,0.417477,0.367539
625,ATH,,,,0.0828316,1.86629,0.349173,0.251751
626,ATHA,,,,0.762695,0.987566,0.935024,0.938751
627,ATH-A,,,,,,,
628,ATH-B,,,,,,,
629,ATH-C,,,,,,,
630,ATHE,,,,0.28757,3.35389,0.926523,0.767605
631,ATHM,,,,0.194091,1.04705,0.50954,0.481477
632,ATHX,,,,0.253705,3.62428,0.818158,0.665726
633,ATI,,,,0.175076,1.89348,0.497383,0.438409
634,ATIF,,,,0.241614,1.77144,0.771626,0.63493
635,ATKR,,,,0.147238,2.26067,0.416777,0.31585
636,ATLC,,,,0.158602,2.37994,0.687163,0.598647
637,ATLO,,,,0.0805445,3.32475,0.422359,0.310106
638,ATMP,,,,0.083154,1.51274,0.241262,0.183605
639,ATNF,,,,0.0175264,2.36127,0.266251,0.050381
640,ATNFW,,,,,,,
641,ATNI,,,,0.0597655,2.27278,0.384061,0.320252
642,ATNM,,,,0.311176,13.9695,1.08603,0.815279
643,ATNX,,,,0.223612,1.55541,0.617507,0.518258
644,ATO,,,,0.0571997,1.09025,0.212959,0.176787
645,ATOM,,,,0.292709,1.60469,0.767384,0.75904
646,ATOS,,,,0.402713,11.038,1.41119,0.917284
647,ATR,,,,0.0651783,2.99834,0.270458,0.218726
648,ATRA,,,,0.331841,1.66934,0.812555,0.761814
649,ATRC,,,,0.140688,2.44981,0.490365,0.424124
650,ATRI,,,,0.0907858,1.31819,0.361029,0.306219
651,ATRO,,,,0.115946,1.95798,0.529417,0.476971
652,ATRS,,,,0.175137,1.92703,0.543742,0.485226
653,ATSG,,,,0.159847,3.76101,0.533402,0.373696
654,ATTO,,,,0.0976224,6.62227,0.578463,0.399467
655,ATUS,,,,0.182686,1.16382,0.387917,0.344465
656,ATV,,,,0.0624527,9.01767,0.826618,0.696087
657,ATVI,,,,0.112519,1.52823,0.430302,0.36081
658,ATXI,,,,0.301669,2.47687,0.702419,0.543804
659,AU,,,,0.19119,1.79748,0.458954,0.418577
660,AUB,,,,0.117795,1.22624,0.320102,0.253233
661,AUBAP,,,,,,,
662,AUBN,,,,0.057508,2.92937,0.432989,0.379922
663,AUDC,,,,0.158366,2.83554,0.586895,0.496145
664,AUGZ,,,,0.151806,0.210415,0.189011,0.195897
665,AUMN,,,,0.250756,2.05562,0.853993,0.806701
666,AUPH,,,,0.245358,2.57564,0.697049,0.531175
667,AUSF,,,,0.0612025,0.981015,0.208038,0.137987
668,AUTL,,,,0.408382,1.72356,0.817128,0.733585
669,AUTO,,,,0.189437,6.81303,0.763628,0.669244
670,AUVI,,,,0.806678,1.65525,1.16867,1.24259
671,AUY,,,,0.22299,10.4613,0.675725,0.495476
672,AVA,,,,0.0360999,2.29196,0.25514,0.20212
673,AVA.U,,,,,,,
674,AVA.W,,,,,,,
675,AVAL,,,,0.102586,1.43743,0.291012,0.24741
676,AVAN,,,,,,,
677,AVAV,,,,0.127054,1.29666,0.418812,0.385151
678,AVB,,,,0.0657676,1.52252,0.232427,0.175331
679,AVCO,,,,0.0,5.30769,1.47219,1.11386
680,AVCT,,,,0.0121475,3.47806,0.606957,0.0519696
681,AVCTW,,,,,,,
682,AVD,,,,0.101821,9.09778,0.541116,0.432965
683,AVDE,,,,0.0644407,0.74618,0.236159,0.174345
684,AVDL,,,,0.194897,2.65232,0.756644,0.620662
685,AVDV,,,,0.0695611,0.709804,0.245799,0.181633
686,AVEM,,,,0.103978,0.724535,0.245729,0.180714
687,AVEO,,,,0.221641,9.72208,0.910422,0.673343
688,AVGO,,,,0.15858,1.20451,0.317581,0.285989
689,AVGOP,,,,,,,
690,AVGR,,,,,,,
691,AVID,,,,0.114878,2.03679,0.553536,0.50328
692,AVIG,,,,,,,
693,AVIR,,,,1.03587,1.03587,1.03587,1.03587
694,AVK,,,,0.0196091,1.45439,0.174056,0.127705
695,AVLR,,,,0.252697,0.973497,0.527218,0.507971
696,AVNS,,,,0.131907,1.34909,0.381883,0.312375
697,AVNT,,,,0.115731,2.2625,0.451575,0.385638
698,AVNW,,,,0.189514,10.499,0.6298,0.477581
699,AVO,,,,0.323594,0.463162,0.350406,0.339056
700,AVRO,,,,0.405917,2.38447,0.930338,0.82485
701,AVSF,,,,,,,
702,AVT,,,,0.13727,1.27279,0.365754,0.32623
703,AVT-A,,,,,,,
704,AVTR,,,,0.236455,1.55916,0.544295,0.460679
705,AVUS,,,,0.0612038,0.861896,0.272111,0.210646
706,AVUV,,,,0.112801,1.04133,0.395185,0.29811
707,AVXL,,,,0.308386,2.63419,0.992847,0.919343
708,AVY,,,,0.0790761,2.10373,0.279465,0.24494
709,AVYA,,,,0.1837,1.82275,0.554252,0.457854
710,AWAY,,,,0.184317,0.892907,0.497396,0.520371
711,AWF,,,,0.0315615,1.34364,0.16983,0.128205
712,AWH,,,,0.2836,8.64708,0.912522,0.799018
713,AWI,,,,0.100901,1.22975,0.348961,0.289744
714,AWK,,,,0.090479,1.04563,0.210182,0.173728
715,AWP,,,,0.0623087,1.65475,0.261517,0.177417
716,AWR,,,,0.117534,2.92306,0.293299,0.25171
717,AWRE,,,,0.0977723,2.39408,0.620787,0.539829
718,AWTM,,,,0.0075589,0.101925,0.0259759,0.0145851
719,AWX,,,,0.126618,5.17038,0.593591,0.509775
720,AX,,,,0.0623094,5.93761,0.424222,0.346044
721,AXAS,,,,0.29288,3.61397,0.827504,0.674357
722,AXDX,,,,0.291836,1.79716,0.608953,0.571777
723,AXGN,,,,0.185237,1.37919,0.572963,0.522705
724,AXL,,,,0.129155,3.70075,0.557376,0.411412
725,AXLA,,,,0.439174,1.96561,0.945381,0.813588
726,AXNX,,,,0.306329,1.35153,0.646624,0.627207
727,AXO,,,,0.0474762,1.6488,0.195931,0.142591
728,AXP,,,,0.0836962,3.13275,0.318231,0.247488
729,AXR,,,,0.0997791,1.23958,0.457943,0.424465
730,AXS,,,,0.0773479,1.15178,0.23866,0.194285
731,AXS-E,,,,,,,
732,AXSM,,,,0.3016,3.36959,0.851995,0.691368
733,AXTA,,,,0.103194,1.32006,0.306765,0.2467
734,AXTI,,,,0.18544,2.24287,0.68387,0.614225
735,AXU,,,,0.275758,1.95978,0.752101,0.689167
736,AY,,,,0.085815,1.21234,0.300057,0.237025
737,AYI,,,,0.120838,1.14561,0.370962,0.32732
738,AYLA,,,,0.525504,1.10121,0.831787,0.845017
739,AYRO,,,,0.256279,7.36941,1.33501,0.937711
740,AYTU,,,,,,,
741,AYX,,,,0.204215,1.34847,0.605075,0.543785
742,AZAA,,,,,,,
743,AZAL,,,,,,,
744,AZAO,,,,0.123298,0.138995,0.133282,0.136576
745,AZBA,,,,,,,
746,AZBL,,,,0.101633,0.101633,0.101633,0.101633
747,AZBO,,,,0.0956962,0.0973162,0.0967745,0.0973111
748,AZEK,,,,0.308737,0.59464,0.466902,0.456011
749,AZN,,,,0.085783,3.32132,0.28032,0.237166
750,AZO,,,,0.0781781,1.04982,0.274822,0.24305
751,AZPN,,,,0.120552,1.01288,0.365228,0.316032
752,AZRE,,,,0.10589,1.00639,0.401651,0.376992
753,AZRX,,,,0.404138,1.98626,0.864012,0.776025
754,AZUL,,,,0.196433,2.67007,0.611993,0.481189
755,AZYO,,,,0.480881,0.603787,0.537639,0.51315
756,AZZ,,,,0.0809506,2.98685,0.405181,0.346265
757,B,,,,0.0618452,3.27418,0.35236,0.287402
758,BA,,,,0.11283,1.98386,0.310203,0.25978
759,BAB,,,,0.0302016,0.673963,0.0928045,0.0725155
760,BABA,,,,0.149403,0.550956,0.327486,0.317206
761,BAC,,,,0.0811699,2.26713,0.350223,0.273464
762,BAC-A,,,,,,,
763,BAC-B,,,,,,,
764,BAC-C,,,,,,,
765,BAC-E,,,,,,,
766,BAC-K,,,,,,,
767,BAC-L,,,,,,,
768,BAC-M,,,,,,,
769,BAC-N,,,,,,,
770,BAC-O,,,,,,,
771,BAF,,,,0.0107558,0.839105,0.120808,0.0967369
772,BAH,,,,0.101894,2.26599,0.297756,0.235539
773,BAK,,,,0.208053,2.41105,0.512391,0.449107
774,BAL,,,,0.119317,0.431845,0.232872,0.216765
775,BALY,,,,0.156121,2.17941,0.60398,0.477546
776,BAM,,,,0.0229689,1.8255,0.259402,0.205938
777,BAMH,,,,,,,
778,BAMI,,,,,,,
779,BANC,,,,0.103477,1.62763,0.356422,0.288712
780,BAND,,,,0.206762,1.06261,0.514146,0.488157
781,BAN-D,,,,,,,
782,BAN-E,,,,,,,
783,BANF,,,,0.0972807,2.96221,0.31372,0.245402
784,BANFP,,,,0.0408315,3.85179,0.375664,0.270752
785,BANR,,,,0.0905784,7.87582,0.407277,0.280984
786,BANX,,,,0.057155,1.6584,0.228335,0.174599
787,BAP,,,,0.0766128,9.06379,0.332224,0.26061
788,BAPR,,,,0.0441188,0.561787,0.147282,0.0944122
789,BAR,,,,0.0689093,0.410787,0.134672,0.110551
790,BASI,,,,0.207063,2.69832,0.773198,0.664538
791,BATL,,,,,,,
792,BATRA,,,,0.120299,1.28528,0.292505,0.2268
793,BATRK,,,,0.121596,1.23785,0.289904,0.216477
794,BATT,,,,,,,
795,BAUG,,,,0.0379801,0.48398,0.162935,0.134557
796,BAX,,,,0.087554,2.01214,0.259764,0.22684
797,BB,,,,0.18567,1.31266,0.455362,0.419413
798,BBAR,,,,0.163544,2.44205,0.532916,0.45621
799,BBAX,,,,0.0810007,0.869581,0.21218,0.161866
800,BBBY,,,,0.102659,2.31033,0.422899,0.340859
801,BBC,,,,0.193125,0.89677,0.369729,0.335116
802,BBCA,,,,0.0494418,1.00028,0.191951,0.132269
803,BBCP,,,,0.379518,1.99354,0.845616,0.750857
804,BBD,,,,0.167982,3.17905,0.501891,0.400422
805,BBDC,,,,0.0541412,1.26847,0.263125,0.225062
806,BBDO,,,,0.260582,1.44478,0.589734,0.521466
807,BBEU,,,,0.0580949,0.78394,0.202624,0.1588
808,BBF,,,,0.0389537,1.09379,0.13385,0.106526
809,BBGI,,,,0.114028,3.06298,0.65142,0.55919
810,BBH,,,,0.0805367,0.699944,0.225345,0.207139
811,BBI,,,,0.244723,2.3097,0.728309,0.581233
812,BBIG,,,,0.284165,2.33683,0.937648,0.89615
813,BBIN,,,,0.138071,0.705414,0.275362,0.21741
814,BBIO,,,,0.347499,1.82618,0.77628,0.668124
815,BBJP,,,,0.0592253,0.685891,0.183908,0.149783
816,BBK,,,,0.0347908,1.04338,0.12744,0.0961321
817,BBL,,,,0.129066,3.03567,0.395019,0.328071
818,BBMC,,,,0.279813,0.499748,0.366829,0.34666
819,BBN,,,,0.0433661,0.601122,0.121926,0.107206
820,BBP,,,,0.12627,0.677492,0.283873,0.265669
821,BBQ,,,,0.0988312,2.50949,0.520922,0.471949
822,BBRE,,,,0.0793167,1.04688,0.241935,0.169316
823,BBSA,,,,0.0121234,0.146116,0.0365137,0.0270497
824,BBSC,,,,,,,
825,BBSI,,,,0.130785,2.55339,0.540119,0.43834
826,BBU,,,,0.115091,1.43203,0.351415,0.314734
827,BBUS,,,,,,,
828,BBVA,,,,0.111444,3.10919,0.383356,0.300597
829,BBW,,,,0.165879,1.81793,0.55998,0.478174
830,BBY,,,,0.125256,2.3713,0.469474,0.394616
831,BC,,,,0.11391,2.2101,0.393123,0.314318
832,BC-A,,,,,,,
833,BCAT,,,,0.110305,0.168238,0.136036,0.126722
834,BC-B,,,,,,,
835,BCBP,,,,0.0606619,1.49897,0.341568,0.257089
836,BCC,,,,0.186328,1.30412,0.38503,0.339485
837,BC-C,,,,,,,
838,BCD,,,,0.0744062,0.375074,0.14488,0.131154
839,BCDA,,,,0.276858,3.7446,1.07818,0.955368
840,BCE,,,,0.0700637,4.35517,0.257322,0.188154
841,BCEI,,,,0.219606,12.8658,0.931358,0.509017
842,BCEL,,,,0.464607,2.05125,1.04943,0.992762
843,BCH,,,,0.0951595,1.48629,0.260898,0.224752
844,BCI,,,,0.0629001,0.433564,0.130329,0.108978
845,BCLI,,,,0.177591,4.05478,0.913337,0.761975
846,BCM,,,,0.0579437,0.6813,0.15008,0.134114
847,BCML,,,,0.026051,1.54725,0.238071,0.160483
848,BCO,,,,0.0887827,1.16625,0.335147,0.298522
849,BCOR,,,,0.136722,3.22061,0.453703,0.370178
850,BCOV,,,,0.156843,1.13083,0.483243,0.427406
851,BCPC,,,,0.0822641,1.621,0.356141,0.307712
852,BCRX,,,,0.239826,3.8403,0.789293,0.682513
853,BCS,,,,0.106589,4.07448,0.408907,0.311997
854,BCSF,,,,0.081798,2.13202,0.398371,0.243704
855,BCTG,,,,0.113262,0.256994,0.184288,0.195862
856,BCV,,,,0.0335826,0.981369,0.156911,0.128399
857,BCV-A,,,,,,,
858,BCX,,,,0.0128255,1.23275,0.200938,0.169868
859,BCYC,,,,0.258037,1.72748,0.861071,0.804601
860,BDC,,,,0.132875,2.0251,0.475776,0.402836
861,BDCX,,,,0.464146,0.674447,0.573626,0.59754
862,BDCY,,,,0.210727,2.77972,0.861256,0.519286
863,BDCZ,,,,0.0885235,1.421,0.394237,0.315633
864,BDEC,,,,0.0447401,0.573799,0.20427,0.141027
865,BDGE,,,,0.107886,1.25446,0.325181,0.269816
866,BDJ,,,,0.0509516,1.06095,0.195772,0.151783
867,BDL,,,,0.132733,2.343,0.463447,0.396822
868,BDN,,,,0.089323,3.15136,0.302948,0.215984
869,BDR,,,,0.220809,2.45189,0.810674,0.724249
870,BDRY,,,,0.215333,1.19733,0.600848,0.54141
871,BDSI,,,,0.257657,2.48157,0.708945,0.620274
872,BDSX,,,,1.25637,1.26057,1.25917,1.26057
873,BDTX,,,,0.464052,1.57973,0.856222,0.760052
874,BDX,,,,0.0709163,4.17999,0.281635,0.211935
875,BDXB,,,,,,,
876,BE,,,,0.420125,2.42611,1.04974,0.980864
877,BEAM,,,,0.673625,1.34286,0.985955,0.980673
878,BEAT,,,,0.232269,2.02067,0.554701,0.497868
879,BECN,,,,0.0879918,1.79182,0.396854,0.334811
880,BEDU,,,,0.276285,1.0157,0.549067,0.521324
881,BEEM,,,,0.27902,3.75721,1.16128,1.07549
882,BEEMW,,,,,,,
883,BEKE,,,,0.596081,0.996668,0.706542,0.683854
884,BELFA,,,,0.158297,2.18981,0.564366,0.494406
885,BELFB,,,,0.153316,2.20927,0.506788,0.430128
886,BEN,,,,0.0879212,4.5171,0.354392,0.272097
887,BEP,,,,,,,
888,BEP-A,,,,,,,
889,BEPC,,,,0.31504,1.26913,0.429727,0.4068
890,BERY,,,,0.100027,0.878007,0.274744,0.254273
891,BEST,,,,0.256205,1.01397,0.578012,0.542719
892,BETZ,,,,0.293435,0.521619,0.3926,0.37957
893,BF.A,,,,,,,
894,BF.B,,,,,,,
895,BFAM,,,,0.0864744,1.50882,0.244087,0.190413
896,BFC,,,,0.037908,1.17864,0.243015,0.207421
897,BFEB,,,,0.0645338,0.576627,0.217942,0.130621
898,BFIN,,,,0.0882286,1.29398,0.290253,0.232001
899,BFIT,,,,0.0935635,0.768964,0.218843,0.16789
900,BFK,,,,0.0370621,0.830801,0.134779,0.10492
901,BFO,,,,0.00941778,0.850767,0.0975512,0.0813646
902,BFOR,,,,0.0651001,0.857867,0.164184,0.135147
903,BFRA,,,,0.228444,4.93364,0.926537,0.59084
904,BFS,,,,0.111663,1.49339,0.277939,0.232352
905,BFS-D,,,,,,,
906,BFS-E,,,,,,,
907,BFST,,,,0.110466,1.65337,0.437757,0.297362
908,BFT,,,,0.201224,0.586653,0.348957,0.244485
909,BFT.U,,,,,,,
910,BFT.W,,,,,,,
911,BFTR,,,,0.28702,0.354185,0.329531,0.343134
912,BFY,,,,0.0419711,0.740444,0.132081,0.10682
913,BFZ,,,,0.0342255,1.00072,0.124343,0.0963328
914,BG,,,,0.0900952,1.59217,0.309079,0.267767
915,BGB,,,,0.0278895,1.24446,0.125294,0.0913476
916,BGCP,,,,0.133748,1.93278,0.502601,0.391769
917,BGFV,,,,0.170393,1.93055,0.556333,0.472647
918,BGH,,,,0.0344848,1.17687,0.131663,0.102946
919,BGI,,,,0.0864909,5.08989,0.989574,0.789886
920,BGIO,,,,0.0334097,0.796022,0.138274,0.105011
921,BGNE,,,,0.238913,0.925035,0.505213,0.479301
922,BGR,,,,0.0147297,1.37164,0.259101,0.200366
923,BGRN,,,,0.0196449,0.1208,0.0430227,0.036836
924,BGS,,,,0.111933,2.12729,0.35863,0.310551
925,BGSF,,,,0.152701,2.1729,0.484899,0.411573
926,BGT,,,,0.0358657,5.56635,0.185803,0.107147
927,BGX,,,,0.0307486,1.26839,0.132748,0.102254
928,BGY,,,,0.0427909,1.79546,0.228348,0.165204
929,BH,,,,0.103085,1.47486,0.357235,0.300353
930,BH.A,,,,,,,
931,BHAT,,,,0.374583,1.65021,1.00771,0.929398
932,BHB,,,,0.0472975,1.94656,0.295268,0.240676
933,BHC,,,,0.124605,3.41497,0.506063,0.428853
934,BHE,,,,0.10403,2.26378,0.423705,0.343972
935,BHF,,,,0.163797,1.90185,0.487149,0.40613
936,BHFAL,,,,0.044213,1.2374,0.210599,0.129522
937,BHFAN,,,,,,,
938,BHFAO,,,,0.102428,0.443192,0.234256,0.19511
939,BHFAP,,,,0.0596588,1.60427,0.251115,0.120215
940,BHK,,,,0.0327502,0.806591,0.123742,0.100627
941,BHLB,,,,0.0401734,1.40747,0.281591,0.22265
942,BHP,,,,0.128783,2.1217,0.357029,0.310711
943,BHR,,,,0.10117,3.68734,0.451405,0.304903
944,BHR-B,,,,,,,
945,BHR-D,,,,,,,
946,BHSEU,,,,,,,
947,BHTG,,,,0.0441152,2.17766,0.787272,0.665238
948,BHV,,,,0.0669132,1.08406,0.23881,0.195797
949,BHVN,,,,0.327831,1.51495,0.613798,0.557762
950,BIB,,,,0.219754,3.10758,0.57422,0.460077
951,BIBL,,,,0.0639783,0.961466,0.192052,0.147819
952,BICK,,,,0.107547,0.836233,0.22662,0.201824
953,BIDU,,,,0.132046,9.47881,0.525986,0.40157
954,BIF,,,,0.0528737,1.16872,0.187273,0.152893
955,BIG,,,,0.140867,2.19189,0.430454,0.36728
956,BIGC,,,,0.658866,2.04465,1.05726,0.770718
957,BIIB,,,,0.135369,3.17659,0.47127,0.368973
958,BIL,,,,0.00143544,2.89009,0.0324934,0.003338
959,BILI,,,,0.28399,1.13186,0.587945,0.576123
960,BILL,,,,0.321024,1.48476,0.749873,0.639981
961,BILS,,,,,,,
962,BIMI,,,,0.334874,3.06287,1.14476,1.03032
963,BIO,,,,0.0680955,2.06868,0.296471,0.256459
964,BIO.B,,,,,,,
965,BIOC,,,,0.348094,14.2334,1.48483,0.998073
966,BIOL,,,,0.505274,3.56114,1.11227,0.963204
967,BIOX,,,,0.0313085,2.15576,0.653007,0.574054
968,BIP,,,,0.0744566,1.67,0.283038,0.207991
969,BIP-A,,,,,,,
970,BIPC,,,,0.260037,0.618765,0.374836,0.360652
971,BIS,,,,0.173625,6.60911,0.684145,0.454132
972,BIT,,,,0.0368136,1.16123,0.139663,0.0978629
973,BIV,,,,0.0144756,0.237083,0.0584176,0.0487261
974,BIVI,,,,2.1963e-08,19.7655,2.38935,1.96917
975,BIZD,,,,0.0443685,1.41271,0.160835,0.116606
976,BJ,,,,0.219913,1.08065,0.458692,0.406894
977,BJAN,,,,0.0390404,0.591402,0.153849,0.116095
978,BJK,,,,0.0942995,1.17,0.26192,0.209162
979,BJRI,,,,0.13973,2.79668,0.51668,0.412108
980,BJUL,,,,0.0430847,0.624943,0.146218,0.105532
981,BJUN,,,,0.0550609,0.648296,0.204435,0.145649
982,BK,,,,0.0970856,2.15622,0.33215,0.270616
983,BKAG,,,,0.0188525,0.0402634,0.0296551,0.0276023
984,BK-C,,,,,,,
985,BKCC,,,,0.0795599,2.80758,0.369613,0.254754
986,BKD,,,,0.131961,2.38899,0.472597,0.374859
987,BKE,,,,0.122687,2.15569,0.43563,0.392936
988,BKEM,,,,0.222292,0.360854,0.284559,0.277321
989,BKEP,,,,0.0622325,2.07791,0.422734,0.353011
990,BKEPP,,,,,,,
991,BKF,,,,0.0889509,1.38287,0.262563,0.211642
992,BKH,,,,0.0747713,1.24625,0.25307,0.215971
993,BKHY,,,,0.0531958,0.135795,0.082721,0.0749758
994,BKI,,,,0.088088,0.766608,0.233197,0.197533
995,BKIE,,,,0.180343,0.467844,0.233438,0.21558
996,BKK,,,,0.00577922,0.918307,0.104883,0.0806669
997,BKLC,,,,0.102654,0.364021,0.220744,0.214332
998,BKLN,,,,0.0110496,0.625813,0.0502781,0.0310399
999,BKMC,,,,0.161604,0.633597,0.283251,0.207317
1000,BKN,,,,0.0422385,0.800997,0.126693,0.104267
1001,BKNG,,,,0.0745551,5.26444,0.534338,0.35736
1002,BKR,,,,0.185432,1.59008,0.418327,0.343614
1003,BKSB,,,,0.0120208,0.0345526,0.0198802,0.0149078
1004,BKSC,,,,0.0776517,2.22565,0.419784,0.358502
1005,BKSE,,,,0.224947,0.582224,0.308073,0.264237
1006,BKT,,,,0.0370646,0.48131,0.118294,0.100938
1007,BKTI,,,,0.20193,3.09627,0.778986,0.607675
1008,BKU,,,,0.107668,1.60349,0.284809,0.221661
1009,BKYI,,,,0.101053,9.00753,0.983774,0.793845
1010,BL,,,,0.166683,1.04347,0.421071,0.384047
1011,BLBD,,,,0.03586,1.41922,0.338927,0.29897
1012,BLCM,,,,0.375681,9.82719,1.03557,0.738451
1013,BLCN,,,,0.0811964,0.733254,0.231954,0.198796
1014,BLCT,,,,0.510617,1.28879,0.798963,0.680963
1015,BLD,,,,0.184193,1.74642,0.405075,0.314149
1016,BLDG,,,,0.333006,0.336135,0.334516,0.334395
1017,BLDP,,,,0.196959,3.44365,0.691147,0.606612
1018,BLDR,,,,0.166627,2.50189,0.594199,0.47919
1019,BLE,,,,0.0328846,1.15894,0.137336,0.106549
1020,BLES,,,,0.0530194,0.812826,0.18406,0.147724
1021,BLFS,,,,0.260049,3.03534,0.797669,0.681958
1022,BLHY,,,,0.0195827,0.306681,0.0610311,0.0439326
1023,BLI,,,,0.498841,0.848783,0.652941,0.606958
1024,BLIN,,,,0.374597,16.2986,1.20726,0.86909
1025,BLK,,,,0.102582,1.19122,0.308629,0.259522
1026,BLKB,,,,0.10441,3.57867,0.366952,0.29829
1027,BLL,,,,0.0831217,2.91943,0.298624,0.231567
1028,BLMN,,,,0.162413,2.24897,0.377453,0.296539
1029,BLNK,,,,0.372072,3.93083,1.14364,0.955076
1030,BLNKW,,,,,,,
1031,BLOK,,,,0.108371,1.47279,0.288203,0.223328
1032,BLPH,,,,0.305443,5.70143,1.11611,0.83175
1033,BLRX,,,,0.256255,2.08971,0.714288,0.583988
1034,BLU,,,,0.308845,6.14544,1.01258,0.719712
1035,BLUE,,,,0.29834,1.70531,0.634212,0.563539
1036,BLV,,,,0.0415821,0.409579,0.105437,0.0954385
1037,BLW,,,,0.00836673,0.936595,0.13317,0.102755
1038,BLX,,,,0.080436,1.76465,0.337184,0.273405
1039,BMA,,,,0.143788,2.27453,0.501577,0.450376
1040,BMAR,,,,0.0576548,0.577888,0.185284,0.129072
1041,BMAY,,,,0.0865849,0.225998,0.165945,0.168068
1042,BMCH,,,,0.141156,2.12612,0.399088,0.314238
1043,BME,,,,0.0743985,0.998832,0.204617,0.179352
1044,BMED,,,,0.178763,0.206033,0.189696,0.188722
1045,BMEZ,,,,0.134154,0.999187,0.359455,0.235445
1046,BMI,,,,0.098424,3.16674,0.394984,0.302754
1047,BML-G,,,,,,,
1048,BML-H,,,,,,,
1049,BML-J,,,,,,,
1050,BML-L,,,,,,,
1051,BMO,,,,0.057581,2.028,0.237047,0.187398
1052,BMRA,,,,0.230325,5.93191,1.14557,0.935039
1053,BMRC,,,,0.0572976,2.76276,0.323366,0.254591
1054,BMRN,,,,0.131325,2.0683,0.468328,0.398871
1055,BMTC,,,,0.0666367,2.11586,0.303572,0.238085
1056,BMY,,,,0.081941,1.97853,0.285762,0.241902
1057,BMY.P,,,,,,,
1058,BND,,,,0.018576,0.277247,0.0534891,0.0396518
1059,BNDC,,,,0.0216792,0.532311,0.0723279,0.0465846
1060,BNDW,,,,0.0130464,0.168895,0.0425456,0.0292908
1061,BNDX,,,,0.0139988,0.427487,0.0411138,0.0313528
1062,BNED,,,,0.210326,2.13351,0.663253,0.57841
1063,BNFT,,,,0.197304,1.62901,0.554036,0.496572
1064,BNGO,,,,0.432543,5.37724,1.26887,0.940693
1065,BNGOW,,,,,,,
1066,BNKD,,,,0.436305,2.86135,1.38333,1.16631
1067,BNKO,,,,0.775576,2.5377,1.65697,1.38653
1068,BNKU,,,,,,,
1069,BNKZ,,,,1.07569,2.3369,1.76365,1.77223
1070,BNL,,,,0.162893,0.236357,0.196898,0.196706
1071,BNO,,,,0.0807977,2.93969,0.3335,0.264426
1072,BNOV,,,,0.0467061,0.555274,0.192041,0.147759
1073,BNR,,,,0.456856,0.82022,0.647497,0.63432
1074,BNS,,,,0.0552033,2.013,0.231043,0.170582
1075,BNTC,,,,0.274288,2.70419,0.966036,0.776708
1076,BNTX,,,,0.52018,2.82724,1.15915,1.00124
1077,BNY,,,,0.0420683,1.68708,0.132683,0.100049
1078,BOA.U,,,,,,,
1079,BOCH,,,,0.0670645,3.36383,0.385975,0.300427
1080,BOCT,,,,0.0383278,0.644387,0.148719,0.102666
1081,BOE,,,,0.0504439,1.13834,0.193944,0.147936
1082,BOH,,,,0.065533,1.9993,0.263536,0.199663
1083,BOIL,,,,0.327478,9.37643,1.08724,0.682653
1084,BOKF,,,,0.0501702,2.04626,0.293527,0.223785
1085,BOKFL,,,,,,,
1086,BOMN,,,,0.100215,1.27443,0.488722,0.434956
